config_id,model,precision_preset,use_mixed_precision_opt,effective_preset,adc_bits_eff,dac_bits_eff,b_ref,adc_share,dac_share,constant_share,scaling_model,k,lat_ms_base,ene_mj_base,lat_ms_scaled,ene_mj_scaled,power_mw_scaled,tops_per_w_scaled
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.300,0.200,0.500,linear,0.200,1.872690,0.894196000,1.819185,0.855873314,470.470851,9.470108
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.300,0.200,0.500,linear,0.300,1.872690,0.894196000,1.792432,0.855873314,477.492804,9.330842
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.300,0.200,0.500,exp,0.100,1.872690,0.894196000,1.845937,0.760066600,411.751042,10.820641
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.300,0.200,0.500,exp,0.200,1.872690,0.894196000,1.819185,0.760066600,417.806204,10.663820
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.300,0.200,0.500,exp,0.300,1.872690,0.894196000,1.792432,0.760066600,424.042117,10.506999
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.300,0.300,0.400,linear,0.100,1.872690,0.894196000,1.845937,0.855873314,463.652433,9.609375
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.300,0.300,0.400,linear,0.200,1.872690,0.894196000,1.819185,0.855873314,470.470851,9.470108
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.300,0.300,0.400,linear,0.300,1.872690,0.894196000,1.792432,0.855873314,477.492804,9.330842
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.300,0.300,0.400,exp,0.100,1.872690,0.894196000,1.845937,0.760066600,411.751042,10.820641
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.300,0.300,0.400,exp,0.200,1.872690,0.894196000,1.819185,0.760066600,417.806204,10.663820
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.300,0.300,0.400,exp,0.300,1.872690,0.894196000,1.792432,0.760066600,424.042117,10.506999
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.500,0.100,0.400,linear,0.100,1.872690,0.894196000,1.845937,0.830324857,449.812062,9.905048
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.500,0.100,0.400,linear,0.200,1.872690,0.894196000,1.819185,0.830324857,456.426945,9.761496
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.500,0.100,0.400,linear,0.300,1.872690,0.894196000,1.792432,0.830324857,463.239288,9.617945
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.500,0.100,0.400,exp,0.100,1.872690,0.894196000,1.845937,0.670647000,363.309743,12.263393
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.500,0.100,0.400,exp,0.200,1.872690,0.894196000,1.819185,0.670647000,368.652533,12.085662
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.500,0.100,0.400,exp,0.300,1.872690,0.894196000,1.792432,0.670647000,374.154809,11.907932
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.500,0.200,0.300,linear,0.100,1.872690,0.894196000,1.845937,0.830324857,449.812062,9.905048
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.500,0.200,0.300,linear,0.200,1.872690,0.894196000,1.819185,0.830324857,456.426945,9.761496
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.500,0.200,0.300,linear,0.300,1.872690,0.894196000,1.792432,0.830324857,463.239288,9.617945
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.500,0.200,0.300,exp,0.100,1.872690,0.894196000,1.845937,0.670647000,363.309743,12.263393
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.500,0.200,0.300,exp,0.200,1.872690,0.894196000,1.819185,0.670647000,368.652533,12.085662
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.500,0.200,0.300,exp,0.300,1.872690,0.894196000,1.792432,0.670647000,374.154809,11.907932
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.500,0.300,0.200,linear,0.100,1.872690,0.894196000,1.845937,0.830324857,449.812062,9.905048
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.500,0.300,0.200,linear,0.200,1.872690,0.894196000,1.819185,0.830324857,456.426945,9.761496
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.500,0.300,0.200,linear,0.300,1.872690,0.894196000,1.792432,0.830324857,463.239288,9.617945
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.500,0.300,0.200,exp,0.100,1.872690,0.894196000,1.845937,0.670647000,363.309743,12.263393
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.500,0.300,0.200,exp,0.200,1.872690,0.894196000,1.819185,0.670647000,368.652533,12.085662
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.500,0.300,0.200,exp,0.300,1.872690,0.894196000,1.792432,0.670647000,374.154809,11.907932
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.700,0.100,0.200,linear,0.100,1.872690,0.894196000,1.845937,0.804776400,435.971691,10.219494
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.700,0.100,0.200,linear,0.200,1.872690,0.894196000,1.819185,0.804776400,442.383039,10.071385
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.700,0.100,0.200,linear,0.300,1.872690,0.894196000,1.792432,0.804776400,448.985771,9.923277
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.700,0.100,0.200,exp,0.100,1.872690,0.894196000,1.845937,0.581227400,314.868444,14.150068
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.700,0.100,0.200,exp,0.200,1.872690,0.894196000,1.819185,0.581227400,319.498862,13.944995
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.700,0.100,0.200,exp,0.300,1.872690,0.894196000,1.792432,0.581227400,324.267502,13.739921
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.700,0.200,0.100,linear,0.100,1.872690,0.894196000,1.845937,0.804776400,435.971691,10.219494
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.700,0.200,0.100,linear,0.200,1.872690,0.894196000,1.819185,0.804776400,442.383039,10.071385
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.700,0.200,0.100,linear,0.300,1.872690,0.894196000,1.792432,0.804776400,448.985771,9.923277
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.700,0.200,0.100,exp,0.100,1.872690,0.894196000,1.845937,0.581227400,314.868444,14.150068
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.700,0.200,0.100,exp,0.200,1.872690,0.894196000,1.819185,0.581227400,319.498862,13.944995
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.700,0.200,0.100,exp,0.300,1.872690,0.894196000,1.792432,0.581227400,324.267502,13.739921
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.700,0.300,0.000,linear,0.100,1.872690,0.894196000,1.845937,0.804776400,435.971691,10.219494
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.700,0.300,0.000,linear,0.200,1.872690,0.894196000,1.819185,0.804776400,442.383039,10.071385
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.700,0.300,0.000,linear,0.300,1.872690,0.894196000,1.792432,0.804776400,448.985771,9.923277
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.700,0.300,0.000,exp,0.100,1.872690,0.894196000,1.845937,0.581227400,314.868444,14.150068
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.700,0.300,0.000,exp,0.200,1.872690,0.894196000,1.819185,0.581227400,319.498862,13.944995
full_opt_swin,swin_t,balanced,1,balanced,6,7,7,0.700,0.300,0.000,exp,0.300,1.872690,0.894196000,1.792432,0.581227400,324.267502,13.739921
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.300,0.100,0.600,linear,0.100,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.300,0.100,0.600,linear,0.200,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.300,0.100,0.600,linear,0.300,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.300,0.100,0.600,exp,0.100,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.300,0.100,0.600,exp,0.200,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.300,0.100,0.600,exp,0.300,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.300,0.200,0.500,linear,0.100,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.300,0.200,0.500,linear,0.200,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.300,0.200,0.500,linear,0.300,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.300,0.200,0.500,exp,0.100,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.300,0.200,0.500,exp,0.200,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.300,0.200,0.500,exp,0.300,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.300,0.300,0.400,linear,0.100,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.300,0.300,0.400,linear,0.200,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.300,0.300,0.400,linear,0.300,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.300,0.300,0.400,exp,0.100,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.300,0.300,0.400,exp,0.200,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.300,0.300,0.400,exp,0.300,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.500,0.100,0.400,linear,0.100,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.500,0.100,0.400,linear,0.200,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.500,0.100,0.400,linear,0.300,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.500,0.100,0.400,exp,0.100,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.500,0.100,0.400,exp,0.200,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.500,0.100,0.400,exp,0.300,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.500,0.200,0.300,linear,0.100,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.500,0.200,0.300,linear,0.200,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.500,0.200,0.300,linear,0.300,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.500,0.200,0.300,exp,0.100,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.500,0.200,0.300,exp,0.200,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.500,0.200,0.300,exp,0.300,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.500,0.300,0.200,linear,0.100,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.500,0.300,0.200,linear,0.200,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.500,0.300,0.200,linear,0.300,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.500,0.300,0.200,exp,0.100,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.500,0.300,0.200,exp,0.200,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.500,0.300,0.200,exp,0.300,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.700,0.100,0.200,linear,0.100,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.700,0.100,0.200,linear,0.200,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.700,0.100,0.200,linear,0.300,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.700,0.100,0.200,exp,0.100,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.700,0.100,0.200,exp,0.200,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.700,0.100,0.200,exp,0.300,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.700,0.200,0.100,linear,0.100,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.700,0.200,0.100,linear,0.200,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.700,0.200,0.100,linear,0.300,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.700,0.200,0.100,exp,0.100,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.700,0.200,0.100,exp,0.200,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.700,0.200,0.100,exp,0.300,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.700,0.300,0.000,linear,0.100,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.700,0.300,0.000,linear,0.200,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.700,0.300,0.000,linear,0.300,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.700,0.300,0.000,exp,0.100,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.700,0.300,0.000,exp,0.200,,,,,,
baseline_vit,vit_b,balanced,0,standard,7,8,7,0.700,0.300,0.000,exp,0.300,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.300,0.100,0.600,linear,0.100,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.300,0.100,0.600,linear,0.200,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.300,0.100,0.600,linear,0.300,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.300,0.100,0.600,exp,0.100,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.300,0.100,0.600,exp,0.200,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.300,0.100,0.600,exp,0.300,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.300,0.200,0.500,linear,0.100,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.300,0.200,0.500,linear,0.200,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.300,0.200,0.500,linear,0.300,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.300,0.200,0.500,exp,0.100,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.300,0.200,0.500,exp,0.200,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.300,0.200,0.500,exp,0.300,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.300,0.300,0.400,linear,0.100,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.300,0.300,0.400,linear,0.200,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.300,0.300,0.400,linear,0.300,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.300,0.300,0.400,exp,0.100,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.300,0.300,0.400,exp,0.200,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.300,0.300,0.400,exp,0.300,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.500,0.100,0.400,linear,0.100,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.500,0.100,0.400,linear,0.200,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.500,0.100,0.400,linear,0.300,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.500,0.100,0.400,exp,0.100,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.500,0.100,0.400,exp,0.200,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.500,0.100,0.400,exp,0.300,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.500,0.200,0.300,linear,0.100,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.500,0.200,0.300,linear,0.200,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.500,0.200,0.300,linear,0.300,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.500,0.200,0.300,exp,0.100,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.500,0.200,0.300,exp,0.200,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.500,0.200,0.300,exp,0.300,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.500,0.300,0.200,linear,0.100,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.500,0.300,0.200,linear,0.200,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.500,0.300,0.200,linear,0.300,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.500,0.300,0.200,exp,0.100,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.500,0.300,0.200,exp,0.200,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.500,0.300,0.200,exp,0.300,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.700,0.100,0.200,linear,0.100,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.700,0.100,0.200,linear,0.200,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.700,0.100,0.200,linear,0.300,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.700,0.100,0.200,exp,0.100,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.700,0.100,0.200,exp,0.200,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.700,0.100,0.200,exp,0.300,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.700,0.200,0.100,linear,0.100,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.700,0.200,0.100,linear,0.200,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.700,0.200,0.100,linear,0.300,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.700,0.200,0.100,exp,0.100,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.700,0.200,0.100,exp,0.200,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.700,0.200,0.100,exp,0.300,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.700,0.300,0.000,linear,0.100,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.700,0.300,0.000,linear,0.200,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.700,0.300,0.000,linear,0.300,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.700,0.300,0.000,exp,0.100,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.700,0.300,0.000,exp,0.200,,,,,,
optimized_vit,vit_b,,0,standard,7,8,7,0.700,0.300,0.000,exp,0.300,,,,,,
